,Problem_num,accuracy,tr_code_concat,gen_code_concat,true_code_size,gen_code_size,num_stims_seen,stims_seen,passed_tests,failed_tests,tr_code_full,gen_code_full,log_probs,true_accuracy,encoded
7,1,0.5555555555555556,color  ==  'red',(color == 'red' or shape == 'square' or shape == 'triangle'),16,60,8,"[{'shape': 'circle', 'color': 'red'}, {'shape': 'square', 'color': 'red'}, {'shape': 'triangle', 'color': 'red'}, {'shape': 'circle', 'color': 'blue'}, {'shape': 'square', 'color': 'blue'}, {'shape': 'triangle', 'color': 'blue'}, {'shape': 'circle', 'color': 'green'}, {'shape': 'square', 'color': 'green'}]","[""assert categorize('red', 'circle') == True"", ""assert categorize('red', 'square') == True"", ""assert categorize('red', 'triangle') == True"", ""assert categorize('blue', 'circle') == False"", ""assert categorize('green', 'circle') == False""]","[""assert categorize('blue', 'square') == False"", ""assert categorize('blue', 'triangle') == False"", ""assert categorize('green', 'square') == False"", ""assert categorize('green', 'triangle') == False""]",lambda x: x['color'] == 'red',"def categorize(color, shape):
	return (color == 'red' or shape == 'square' or shape == 'triangle')",-2.4600633851,9,0.0
7,1,0.5555555555555556,color  ==  'red',(color == 'red' or shape == 'square' or shape == 'triangle'),16,60,8,"[{'shape': 'circle', 'color': 'red'}, {'shape': 'square', 'color': 'red'}, {'shape': 'triangle', 'color': 'red'}, {'shape': 'circle', 'color': 'blue'}, {'shape': 'square', 'color': 'blue'}, {'shape': 'triangle', 'color': 'blue'}, {'shape': 'circle', 'color': 'green'}, {'shape': 'square', 'color': 'green'}]","[""assert categorize('red', 'circle') == True"", ""assert categorize('red', 'square') == True"", ""assert categorize('red', 'triangle') == True"", ""assert categorize('blue', 'circle') == False"", ""assert categorize('green', 'circle') == False""]","[""assert categorize('blue', 'square') == False"", ""assert categorize('blue', 'triangle') == False"", ""assert categorize('green', 'square') == False"", ""assert categorize('green', 'triangle') == False""]",lambda x: x['color'] == 'red',"def categorize(color, shape):
	return (color == 'red' or shape == 'square' or shape == 'triangle')",-2.4630117142,9,0.0
7,1,0.5555555555555556,color  ==  'red',(color == 'red' or shape == 'square' or shape == 'triangle'),16,60,8,"[{'shape': 'circle', 'color': 'red'}, {'shape': 'square', 'color': 'red'}, {'shape': 'triangle', 'color': 'red'}, {'shape': 'circle', 'color': 'blue'}, {'shape': 'square', 'color': 'blue'}, {'shape': 'triangle', 'color': 'blue'}, {'shape': 'circle', 'color': 'green'}, {'shape': 'square', 'color': 'green'}]","[""assert categorize('red', 'circle') == True"", ""assert categorize('red', 'square') == True"", ""assert categorize('red', 'triangle') == True"", ""assert categorize('blue', 'circle') == False"", ""assert categorize('green', 'circle') == False""]","[""assert categorize('blue', 'square') == False"", ""assert categorize('blue', 'triangle') == False"", ""assert categorize('green', 'square') == False"", ""assert categorize('green', 'triangle') == False""]",lambda x: x['color'] == 'red',"def categorize(color, shape):
	return (color == 'red' or shape == 'square' or shape == 'triangle')",-2.4658049217999998,9,0.0
7,1,0.5555555555555556,color  ==  'red',(color == 'red' or shape == 'square' or shape == 'triangle'),16,60,8,"[{'shape': 'circle', 'color': 'red'}, {'shape': 'square', 'color': 'red'}, {'shape': 'triangle', 'color': 'red'}, {'shape': 'circle', 'color': 'blue'}, {'shape': 'square', 'color': 'blue'}, {'shape': 'triangle', 'color': 'blue'}, {'shape': 'circle', 'color': 'green'}, {'shape': 'square', 'color': 'green'}]","[""assert categorize('red', 'circle') == True"", ""assert categorize('red', 'square') == True"", ""assert categorize('red', 'triangle') == True"", ""assert categorize('blue', 'circle') == False"", ""assert categorize('green', 'circle') == False""]","[""assert categorize('blue', 'square') == False"", ""assert categorize('blue', 'triangle') == False"", ""assert categorize('green', 'square') == False"", ""assert categorize('green', 'triangle') == False""]",lambda x: x['color'] == 'red',"def categorize(color, shape):
	return (color == 'red' or shape == 'square' or shape == 'triangle')",-2.4674052964,9,0.0
7,1,0.3333333333333333,color  ==  'red',(color == 'red' or shape == 'circle' or shape == 'square' or shape == 'triangle'),16,81,8,"[{'shape': 'circle', 'color': 'red'}, {'shape': 'square', 'color': 'red'}, {'shape': 'triangle', 'color': 'red'}, {'shape': 'circle', 'color': 'blue'}, {'shape': 'square', 'color': 'blue'}, {'shape': 'triangle', 'color': 'blue'}, {'shape': 'circle', 'color': 'green'}, {'shape': 'square', 'color': 'green'}]","[""assert categorize('red', 'circle') == True"", ""assert categorize('red', 'square') == True"", ""assert categorize('red', 'triangle') == True""]","[""assert categorize('blue', 'circle') == False"", ""assert categorize('blue', 'square') == False"", ""assert categorize('blue', 'triangle') == False"", ""assert categorize('green', 'circle') == False"", ""assert categorize('green', 'square') == False"", ""assert categorize('green', 'triangle') == False""]",lambda x: x['color'] == 'red',"def categorize(color, shape):
	return (color == 'red' or shape == 'circle' or shape == 'square' or shape == 'triangle')",-4.9213732725,9,0.0
8,1,0.3333333333333333,color  ==  'red',(color == 'red' or shape == 'circle' or shape == 'square' or shape == 'triangle'),16,81,9,"[{'shape': 'circle', 'color': 'red'}, {'shape': 'square', 'color': 'red'}, {'shape': 'triangle', 'color': 'red'}, {'shape': 'circle', 'color': 'blue'}, {'shape': 'square', 'color': 'blue'}, {'shape': 'triangle', 'color': 'blue'}, {'shape': 'circle', 'color': 'green'}, {'shape': 'square', 'color': 'green'}, {'shape': 'triangle', 'color': 'green'}]","[""assert categorize('red', 'circle') == True"", ""assert categorize('red', 'square') == True"", ""assert categorize('red', 'triangle') == True""]","[""assert categorize('blue', 'circle') == False"", ""assert categorize('blue', 'square') == False"", ""assert categorize('blue', 'triangle') == False"", ""assert categorize('green', 'circle') == False"", ""assert categorize('green', 'square') == False"", ""assert categorize('green', 'triangle') == False""]",lambda x: x['color'] == 'red',"def categorize(color, shape):
	return (color == 'red' or shape == 'circle' or shape == 'square' or shape == 'triangle')",-4.76182801143,9,0.0
8,1,0.3333333333333333,color  ==  'red',(color == 'red' or shape == 'circle' or shape == 'square' or shape == 'triangle'),16,81,9,"[{'shape': 'circle', 'color': 'red'}, {'shape': 'square', 'color': 'red'}, {'shape': 'triangle', 'color': 'red'}, {'shape': 'circle', 'color': 'blue'}, {'shape': 'square', 'color': 'blue'}, {'shape': 'triangle', 'color': 'blue'}, {'shape': 'circle', 'color': 'green'}, {'shape': 'square', 'color': 'green'}, {'shape': 'triangle', 'color': 'green'}]","[""assert categorize('red', 'circle') == True"", ""assert categorize('red', 'square') == True"", ""assert categorize('red', 'triangle') == True""]","[""assert categorize('blue', 'circle') == False"", ""assert categorize('blue', 'square') == False"", ""assert categorize('blue', 'triangle') == False"", ""assert categorize('green', 'circle') == False"", ""assert categorize('green', 'square') == False"", ""assert categorize('green', 'triangle') == False""]",lambda x: x['color'] == 'red',"def categorize(color, shape):
	return (color == 'red' or shape == 'circle' or shape == 'square' or shape == 'triangle')",-4.766630092270002,9,0.0
8,1,0.6666666666666666,color  ==  'red',(not ((not (color == 'red')) or (not (shape == 'square')) or (not (shape == 'triangle')))),16,90,9,"[{'shape': 'circle', 'color': 'red'}, {'shape': 'square', 'color': 'red'}, {'shape': 'triangle', 'color': 'red'}, {'shape': 'circle', 'color': 'blue'}, {'shape': 'square', 'color': 'blue'}, {'shape': 'triangle', 'color': 'blue'}, {'shape': 'circle', 'color': 'green'}, {'shape': 'square', 'color': 'green'}, {'shape': 'triangle', 'color': 'green'}]","[""assert categorize('blue', 'circle') == False"", ""assert categorize('blue', 'square') == False"", ""assert categorize('blue', 'triangle') == False"", ""assert categorize('green', 'circle') == False"", ""assert categorize('green', 'square') == False"", ""assert categorize('green', 'triangle') == False""]","[""assert categorize('red', 'circle') == True"", ""assert categorize('red', 'square') == True"", ""assert categorize('red', 'triangle') == True""]",lambda x: x['color'] == 'red',"def categorize(color, shape):
	return (not ((not (color == 'red')) or (not (shape == 'square')) or (not (shape == 'triangle'))))",-7.950438026569999,9,0.0
8,1,0.5555555555555556,color  ==  'red',(color == 'red' or (not (shape == 'circle'))),16,45,9,"[{'shape': 'circle', 'color': 'red'}, {'shape': 'square', 'color': 'red'}, {'shape': 'triangle', 'color': 'red'}, {'shape': 'circle', 'color': 'blue'}, {'shape': 'square', 'color': 'blue'}, {'shape': 'triangle', 'color': 'blue'}, {'shape': 'circle', 'color': 'green'}, {'shape': 'square', 'color': 'green'}, {'shape': 'triangle', 'color': 'green'}]","[""assert categorize('red', 'circle') == True"", ""assert categorize('red', 'square') == True"", ""assert categorize('red', 'triangle') == True"", ""assert categorize('blue', 'circle') == False"", ""assert categorize('green', 'circle') == False""]","[""assert categorize('blue', 'square') == False"", ""assert categorize('blue', 'triangle') == False"", ""assert categorize('green', 'square') == False"", ""assert categorize('green', 'triangle') == False""]",lambda x: x['color'] == 'red',"def categorize(color, shape):
	return (color == 'red' or (not (shape == 'circle')))",-4.815387741149999,9,0.0
8,1,0.3333333333333333,color  ==  'red',(color == 'red' or shape == 'circle' or shape == 'square' or shape == 'triangle'),16,81,9,"[{'shape': 'circle', 'color': 'red'}, {'shape': 'square', 'color': 'red'}, {'shape': 'triangle', 'color': 'red'}, {'shape': 'circle', 'color': 'blue'}, {'shape': 'square', 'color': 'blue'}, {'shape': 'triangle', 'color': 'blue'}, {'shape': 'circle', 'color': 'green'}, {'shape': 'square', 'color': 'green'}, {'shape': 'triangle', 'color': 'green'}]","[""assert categorize('red', 'circle') == True"", ""assert categorize('red', 'square') == True"", ""assert categorize('red', 'triangle') == True""]","[""assert categorize('blue', 'circle') == False"", ""assert categorize('blue', 'square') == False"", ""assert categorize('blue', 'triangle') == False"", ""assert categorize('green', 'circle') == False"", ""assert categorize('green', 'square') == False"", ""assert categorize('green', 'triangle') == False""]",lambda x: x['color'] == 'red',"def categorize(color, shape):
	return (color == 'red' or shape == 'circle' or shape == 'square' or shape == 'triangle')",-7.176625275640001,9,0.0
9,2,0.5555555555555556,shape  ==  'square',((color == 'red' and shape == 'circle') or (color == 'blue' and shape == 'square') or (color == 'green' and shape == 'triangle')),19,129,1,"[{'shape': 'circle', 'color': 'red'}]","[""assert categorize('red', 'triangle') == False"", ""assert categorize('blue', 'circle') == False"", ""assert categorize('blue', 'square') == True"", ""assert categorize('blue', 'triangle') == False"", ""assert categorize('green', 'circle') == False""]","[""assert categorize('red', 'circle') == False"", ""assert categorize('red', 'square') == True"", ""assert categorize('green', 'square') == True"", ""assert categorize('green', 'triangle') == False""]",lambda x: x['shape'] == 'square',"def categorize(color, shape):
	return ((color == 'red' and shape == 'circle') or (color == 'blue' and shape == 'square') or (color == 'green' and shape == 'triangle'))",-9.6203510114,9,0.0
9,2,0.6666666666666666,shape  ==  'square',(not (color == 'red' or shape == 'circle')),19,43,1,"[{'shape': 'circle', 'color': 'red'}]","[""assert categorize('red', 'circle') == False"", ""assert categorize('red', 'triangle') == False"", ""assert categorize('blue', 'circle') == False"", ""assert categorize('blue', 'square') == True"", ""assert categorize('green', 'circle') == False"", ""assert categorize('green', 'square') == True""]","[""assert categorize('red', 'square') == True"", ""assert categorize('blue', 'triangle') == False"", ""assert categorize('green', 'triangle') == False""]",lambda x: x['shape'] == 'square',"def categorize(color, shape):
	return (not (color == 'red' or shape == 'circle'))",-8.45021185982,9,0.0
9,2,0.6666666666666666,shape  ==  'square',(shape == 'square' or shape == 'circle'),19,40,1,"[{'shape': 'circle', 'color': 'red'}]","[""assert categorize('red', 'square') == True"", ""assert categorize('red', 'triangle') == False"", ""assert categorize('blue', 'square') == True"", ""assert categorize('blue', 'triangle') == False"", ""assert categorize('green', 'square') == True"", ""assert categorize('green', 'triangle') == False""]","[""assert categorize('red', 'circle') == False"", ""assert categorize('blue', 'circle') == False"", ""assert categorize('green', 'circle') == False""]",lambda x: x['shape'] == 'square',"def categorize(color, shape):
	return (shape == 'square' or shape == 'circle')",-9.097000393399998,9,0.0
9,2,0.2222222222222222,shape  ==  'square',((not (color == 'red')) and (not (shape == 'square'))),19,54,1,"[{'shape': 'circle', 'color': 'red'}]","[""assert categorize('red', 'circle') == False"", ""assert categorize('red', 'triangle') == False""]","[""assert categorize('red', 'square') == True"", ""assert categorize('blue', 'circle') == False"", ""assert categorize('blue', 'square') == True"", ""assert categorize('blue', 'triangle') == False"", ""assert categorize('green', 'circle') == False"", ""assert categorize('green', 'square') == True"", ""assert categorize('green', 'triangle') == False""]",lambda x: x['shape'] == 'square',"def categorize(color, shape):
	return ((not (color == 'red')) and (not (shape == 'square')))",-9.899962287400003,9,0.0
9,2,0.7777777777777778,shape  ==  'square',(shape == 'square' or color == 'green'),19,39,1,"[{'shape': 'circle', 'color': 'red'}]","[""assert categorize('red', 'circle') == False"", ""assert categorize('red', 'square') == True"", ""assert categorize('red', 'triangle') == False"", ""assert categorize('blue', 'circle') == False"", ""assert categorize('blue', 'square') == True"", ""assert categorize('blue', 'triangle') == False"", ""assert categorize('green', 'square') == True""]","[""assert categorize('green', 'circle') == False"", ""assert categorize('green', 'triangle') == False""]",lambda x: x['shape'] == 'square',"def categorize(color, shape):
	return (shape == 'square' or color == 'green')",-10.255012602569998,9,0.0
